24,31,1,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,21,21,21,00,00,21,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,21,21,21,00,00,21,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,21,21,21,00,00,21,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,21,21,21,00,00,21,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,21,21,21,00,00,21,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,21,21,21,00,00,21,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,21,21,21,00,00,21,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,21,21,21,00,00,21,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,21,21,21,00,00,21,
21,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,21,
21,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,21,
21,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,21,
21,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,21,
21,00,00,00,00,00,00,00,00,00,00,00,21,21,21,00,00,00,00,00,00,00,00,21,
21,00,00,00,00,00,00,00,00,00,00,00,21,21,21,00,00,00,21,21,21,21,21,21,
21,00,00,00,00,00,21,21,21,00,00,00,00,00,00,00,00,00,21,21,21,21,21,21,
21,00,00,00,00,00,21,21,21,00,00,00,00,00,00,00,00,00,21,21,21,21,21,21,
21,00,00,00,00,00,21,21,21,00,00,00,00,00,00,00,00,00,00,00,00,00,00,21,
21,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,21,
21,00,00,00,00,21,21,00,00,00,00,21,21,21,00,00,00,00,00,00,00,00,00,21,
21,00,00,00,00,21,21,00,00,00,00,21,21,21,00,00,00,00,00,00,00,00,00,21,
21,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,21,
21,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,21,
21,21,21,21,21,00,00,21,21,00,00,21,21,21,21,21,21,21,21,21,21,21,21,21,
21,21,21,21,21,00,00,21,21,00,00,21,21,21,21,21,21,21,21,21,21,21,21,21,
21,21,21,21,21,00,00,21,21,00,00,21,21,21,21,21,21,21,21,21,21,21,21,21,
21,21,21,21,21,00,00,21,21,00,00,21,21,21,21,21,21,21,21,21,21,21,21,21,
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,
